país,factor_(serie),Año,Valor
China,"Esperanza de vida al nacer, mujeres (años)",2020,81.058
China,"Esperanza de vida al nacer, varones (años)",2020,75.305
Canadá,"Esperanza de vida al nacer, total (años)",2020,81.6705
Canadá,"Esperanza de vida al nacer, mujeres (años)",2020,83.96
Canadá,"Esperanza de vida al nacer, varones (años)",2020,79.49
Camboya,"Esperanza de vida al nacer, total (años)",2020,70.416
Camboya,"Esperanza de vida al nacer, mujeres (años)",2020,72.724
Camboya,"Esperanza de vida al nacer, varones (años)",2020,67.999
Chad,"Esperanza de vida al nacer, total (años)",2020,52.777
Chad,"Esperanza de vida al nacer, mujeres (años)",2020,54.396
Chad,"Esperanza de vida al nacer, varones (años)",2020,51.218
Dinamarca,"Esperanza de vida al nacer, total (años)",2020,81.6024
Dinamarca,"Esperanza de vida al nacer, mujeres (años)",2020,83.6
Dinamarca,"Esperanza de vida al nacer, varones (años)",2020,79.7
Ecuador,"Esperanza de vida al nacer, total (años)",2020,72.153
Ecuador,"Esperanza de vida al nacer, mujeres (años)",2020,76.056
Ecuador,"Esperanza de vida al nacer, varones (años)",2020,68.765
Emiratos Árabes Unidos,"Esperanza de vida al nacer, total (años)",2020,78.946
Emiratos Árabes Unidos,"Esperanza de vida al nacer, mujeres (años)",2020,81.112
Emiratos Árabes Unidos,"Esperanza de vida al nacer, varones (años)",2020,77.464
"Egipto, República Árabe de","Esperanza de vida al nacer, total (años)",2020,70.99
"Egipto, República Árabe de","Esperanza de vida al nacer, mujeres (años)",2020,73.39
"Egipto, República Árabe de","Esperanza de vida al nacer, varones (años)",2020,68.667
Cuba,"Esperanza de vida al nacer, total (años)",2020,77.567
Cuba,"Esperanza de vida al nacer, mujeres (años)",2020,80.225
Cuba,"Esperanza de vida al nacer, varones (años)",2020,75.044
Costa Rica,"Esperanza de vida al nacer, total (años)",2020,79.277
Costa Rica,"Esperanza de vida al nacer, mujeres (años)",2020,81.912
Costa Rica,"Esperanza de vida al nacer, varones (años)",2020,76.751
Estados Unidos,"Esperanza de vida al nacer, total (años)",2020,76.9805
Estados Unidos,"Esperanza de vida al nacer, mujeres (años)",2020,79.9
Estados Unidos,"Esperanza de vida al nacer, varones (años)",2020,74.2
España,"Esperanza de vida al nacer, total (años)",2020,82.3317
España,"Esperanza de vida al nacer, mujeres (años)",2020,85.2
España,"Esperanza de vida al nacer, varones (años)",2020,79.6
Fiji,"Esperanza de vida al nacer, total (años)",2020,67.924
Fiji,"Esperanza de vida al nacer, mujeres (años)",2020,69.743
Fiji,"Esperanza de vida al nacer, varones (años)",2020,66.166
Finlandia,"Esperanza de vida al nacer, total (años)",2020,81.9317
Finlandia,"Esperanza de vida al nacer, mujeres (años)",2020,84.8
Finlandia,"Esperanza de vida al nacer, varones (años)",2020,79.2
Federación de Rusia,"Esperanza de vida al nacer, total (años)",2020,71.3388
Federación de Rusia,"Esperanza de vida al nacer, mujeres (años)",2020,76.43
Federación de Rusia,"Esperanza de vida al nacer, varones (años)",2020,66.49
Grecia,"Esperanza de vida al nacer, total (años)",2020,81.2878
Grecia,"Esperanza de vida al nacer, mujeres (años)",2020,83.9
Grecia,"Esperanza de vida al nacer, varones (años)",2020,78.8
India,"Esperanza de vida al nacer, total (años)",2020,70.15
India,"Esperanza de vida al nacer, mujeres (años)",2020,71.824
India,"Esperanza de vida al nacer, varones (años)",2020,68.615
Marruecos,"Esperanza de vida al nacer, total (años)",2020,73.92
Marruecos,"Esperanza de vida al nacer, mujeres (años)",2020,76.308
Marruecos,"Esperanza de vida al nacer, varones (años)",2020,71.757
México,"Esperanza de vida al nacer, total (años)",2020,70.133
México,"Esperanza de vida al nacer, mujeres (años)",2020,74.314
México,"Esperanza de vida al nacer, varones (años)",2020,66.334
Nepal,"Esperanza de vida al nacer, total (años)",2020,69.246
Nepal,"Esperanza de vida al nacer, mujeres (años)",2020,71.173
Nepal,"Esperanza de vida al nacer, varones (años)",2020,67.345
Níger,"Esperanza de vida al nacer, total (años)",2020,61.451
Níger,"Esperanza de vida al nacer, mujeres (años)",2020,62.454
Níger,"Esperanza de vida al nacer, varones (años)",2020,60.472
Países Bajos,"Esperanza de vida al nacer, total (años)",2020,81.3585
Países Bajos,"Esperanza de vida al nacer, mujeres (años)",2020,83.1
Países Bajos,"Esperanza de vida al nacer, varones (años)",2020,79.7
Nueva Zelandia,"Esperanza de vida al nacer, total (años)",2020,82.2561
Nueva Zelandia,"Esperanza de vida al nacer, mujeres (años)",2020,84.1
Nueva Zelandia,"Esperanza de vida al nacer, varones (años)",2020,80.5
Reino Unido,"Esperanza de vida al nacer, total (años)",2020,80.3512
Reino Unido,"Esperanza de vida al nacer, mujeres (años)",2020,82.4
Reino Unido,"Esperanza de vida al nacer, varones (años)",2020,78.4
Rwanda,"Esperanza de vida al nacer, total (años)",2020,66.774
Rwanda,"Esperanza de vida al nacer, mujeres (años)",2020,68.996
Rwanda,"Esperanza de vida al nacer, varones (años)",2020,64.358
Samoa,"Esperanza de vida al nacer, total (años)",2020,72.768
Samoa,"Esperanza de vida al nacer, mujeres (años)",2020,75.459
Samoa,"Esperanza de vida al nacer, varones (años)",2020,70.341
Sierra Leona,"Esperanza de vida al nacer, total (años)",2020,59.763
Sierra Leona,"Esperanza de vida al nacer, mujeres (años)",2020,61.116
Sierra Leona,"Esperanza de vida al nacer, varones (años)",2020,58.404
Sudáfrica,"Esperanza de vida al nacer, total (años)",2020,65.252
Sudáfrica,"Esperanza de vida al nacer, mujeres (años)",2020,67.964
Sudáfrica,"Esperanza de vida al nacer, varones (años)",2020,62.178
Singapur,"Esperanza de vida al nacer, total (años)",2020,84.4659
Singapur,"Esperanza de vida al nacer, mujeres (años)",2020,85.9
Singapur,"Esperanza de vida al nacer, varones (años)",2020,83.1
Suiza,"Esperanza de vida al nacer, total (años)",2020,83.0
Suiza,"Esperanza de vida al nacer, mujeres (años)",2020,85.1
Suiza,"Esperanza de vida al nacer, varones (años)",2020,81.0
Venezuela,"Esperanza de vida al nacer, total (años)",2020,71.095
Venezuela,"Esperanza de vida al nacer, mujeres (años)",2020,75.814
Venezuela,"Esperanza de vida al nacer, varones (años)",2020,66.739
Colombia,"Esperanza de vida al nacer, total (años)",2020,74.769
Colombia,"Esperanza de vida al nacer, mujeres (años)",2020,78.136
Colombia,"Esperanza de vida al nacer, varones (años)",2020,71.537
Japón,"Esperanza de vida al nacer, total (años)",2020,84.56
Japón,"Esperanza de vida al nacer, mujeres (años)",2020,87.71
Japón,"Esperanza de vida al nacer, varones (años)",2020,81.56
Kenya,"Esperanza de vida al nacer, total (años)",2020,62.675
Kenya,"Esperanza de vida al nacer, mujeres (años)",2020,65.062
Kenya,"Esperanza de vida al nacer, varones (años)",2020,60.372
Noruega,"Esperanza de vida al nacer, total (años)",2020,83.2098
Noruega,"Esperanza de vida al nacer, mujeres (años)",2020,84.9
Noruega,"Esperanza de vida al nacer, varones (años)",2020,81.6
Afganistán,"Esperanza de vida al nacer, total (años)",2021,61.982
Afganistán,"Esperanza de vida al nacer, mujeres (años)",2021,65.279
Afganistán,"Esperanza de vida al nacer, varones (años)",2021,58.915
Alemania,"Esperanza de vida al nacer, total (años)",2021,80.901
Alemania,"Esperanza de vida al nacer, mujeres (años)",2021,83.38
Alemania,"Esperanza de vida al nacer, varones (años)",2021,78.54
Argelia,"Esperanza de vida al nacer, total (años)",2021,76.377
Argelia,"Esperanza de vida al nacer, mujeres (años)",2021,77.959
Argelia,"Esperanza de vida al nacer, varones (años)",2021,74.879
Arabia Saudita,"Esperanza de vida al nacer, total (años)",2021,76.936
Arabia Saudita,"Esperanza de vida al nacer, mujeres (años)",2021,78.771
Arabia Saudita,"Esperanza de vida al nacer, varones (años)",2021,75.59
Argentina,"Esperanza de vida al nacer, total (años)",2021,75.39
Argentina,"Esperanza de vida al nacer, mujeres (años)",2021,78.647
Argentina,"Esperanza de vida al nacer, varones (años)",2021,72.182
Australia,"Esperanza de vida al nacer, total (años)",2021,83.3
Australia,"Esperanza de vida al nacer, mujeres (años)",2021,85.4
Australia,"Esperanza de vida al nacer, varones (años)",2021,81.3
Austria,"Esperanza de vida al nacer, total (años)",2021,81.239
Austria,"Esperanza de vida al nacer, mujeres (años)",2021,83.8
Austria,"Esperanza de vida al nacer, varones (años)",2021,78.8
Brasil,"Esperanza de vida al nacer, total (años)",2021,72.75
Brasil,"Esperanza de vida al nacer, mujeres (años)",2021,76.009
Brasil,"Esperanza de vida al nacer, varones (años)",2021,69.56
Burkina Faso,"Esperanza de vida al nacer, total (años)",2021,59.27
Burkina Faso,"Esperanza de vida al nacer, mujeres (años)",2021,60.99
Burkina Faso,"Esperanza de vida al nacer, varones (años)",2021,57.474
China,"Esperanza de vida al nacer, total (años)",2021,78.211
China,"Esperanza de vida al nacer, mujeres (años)",2021,81.155
China,"Esperanza de vida al nacer, varones (años)",2021,75.463
Canadá,"Esperanza de vida al nacer, total (años)",2021,82.5966
Canadá,"Esperanza de vida al nacer, mujeres (años)",2021,84.671
Canadá,"Esperanza de vida al nacer, varones (años)",2021,80.621
Camboya,"Esperanza de vida al nacer, total (años)",2021,69.584
Camboya,"Esperanza de vida al nacer, mujeres (años)",2021,72.291
Camboya,"Esperanza de vida al nacer, varones (años)",2021,66.819
Chad,"Esperanza de vida al nacer, total (años)",2021,52.525
Chad,"Esperanza de vida al nacer, mujeres (años)",2021,54.283
Chad,"Esperanza de vida al nacer, varones (años)",2021,50.845
Dinamarca,"Esperanza de vida al nacer, total (años)",2021,81.4049
Dinamarca,"Esperanza de vida al nacer, mujeres (años)",2021,83.3
Dinamarca,"Esperanza de vida al nacer, varones (años)",2021,79.6
Ecuador,"Esperanza de vida al nacer, total (años)",2021,73.67
Ecuador,"Esperanza de vida al nacer, mujeres (años)",2021,77.462
Ecuador,"Esperanza de vida al nacer, varones (años)",2021,70.26
Emiratos Árabes Unidos,"Esperanza de vida al nacer, total (años)",2021,78.71
Emiratos Árabes Unidos,"Esperanza de vida al nacer, mujeres (años)",2021,80.937
Emiratos Árabes Unidos,"Esperanza de vida al nacer, varones (años)",2021,77.216
"Egipto, República Árabe de","Esperanza de vida al nacer, total (años)",2021,70.221
"Egipto, República Árabe de","Esperanza de vida al nacer, mujeres (años)",2021,72.608
"Egipto, República Árabe de","Esperanza de vida al nacer, varones (años)",2021,67.935
Cuba,"Esperanza de vida al nacer, total (años)",2021,73.683
Cuba,"Esperanza de vida al nacer, mujeres (años)",2021,76.359
Cuba,"Esperanza de vida al nacer, varones (años)",2021,71.245
Costa Rica,"Esperanza de vida al nacer, total (años)",2021,77.023
Costa Rica,"Esperanza de vida al nacer, mujeres (años)",2021,79.811
Costa Rica,"Esperanza de vida al nacer, varones (años)",2021,74.418
Estados Unidos,"Esperanza de vida al nacer, total (años)",2021,76.3293
Estados Unidos,"Esperanza de vida al nacer, mujeres (años)",2021,79.3
Estados Unidos,"Esperanza de vida al nacer, varones (años)",2021,73.5
España,"Esperanza de vida al nacer, total (años)",2021,83.178
España,"Esperanza de vida al nacer, mujeres (años)",2021,86.2
España,"Esperanza de vida al nacer, varones (años)",2021,80.3
Fiji,"Esperanza de vida al nacer, total (años)",2021,67.114
Fiji,"Esperanza de vida al nacer, mujeres (años)",2021,68.877
Fiji,"Esperanza de vida al nacer, varones (años)",2021,65.426
Finlandia,"Esperanza de vida al nacer, total (años)",2021,81.9341
Finlandia,"Esperanza de vida al nacer, mujeres (años)",2021,84.7
Finlandia,"Esperanza de vida al nacer, varones (años)",2021,79.3
Federación de Rusia,"Esperanza de vida al nacer, total (años)",2021,69.3612
Federación de Rusia,"Esperanza de vida al nacer, mujeres (años)",2021,74.77
Federación de Rusia,"Esperanza de vida al nacer, varones (años)",2021,64.21
Grecia,"Esperanza de vida al nacer, total (años)",2021,80.1829
Grecia,"Esperanza de vida al nacer, mujeres (años)",2021,83.0
Grecia,"Esperanza de vida al nacer, varones (años)",2021,77.5
India,"Esperanza de vida al nacer, total (años)",2021,67.24
India,"Esperanza de vida al nacer, mujeres (años)",2021,68.886
India,"Esperanza de vida al nacer, varones (años)",2021,65.756
Marruecos,"Esperanza de vida al nacer, total (años)",2021,74.042
Marruecos,"Esperanza de vida al nacer, mujeres (años)",2021,76.398
Marruecos,"Esperanza de vida al nacer, varones (años)",2021,71.893
México,"Esperanza de vida al nacer, total (años)",2021,70.213
México,"Esperanza de vida al nacer, mujeres (años)",2021,74.864
México,"Esperanza de vida al nacer, varones (años)",2021,66.056
Nepal,"Esperanza de vida al nacer, total (años)",2021,68.45
Nepal,"Esperanza de vida al nacer, mujeres (años)",2021,70.362
Nepal,"Esperanza de vida al nacer, varones (años)",2021,66.574
Níger,"Esperanza de vida al nacer, total (años)",2021,61.576
Níger,"Esperanza de vida al nacer, mujeres (años)",2021,62.794
Níger,"Esperanza de vida al nacer, varones (años)",2021,60.407
Países Bajos,"Esperanza de vida al nacer, total (años)",2021,81.461
Países Bajos,"Esperanza de vida al nacer, mujeres (años)",2021,83.1
Países Bajos,"Esperanza de vida al nacer, varones (años)",2021,79.9
Nueva Zelandia,"Esperanza de vida al nacer, total (años)",2021,82.2073
Nueva Zelandia,"Esperanza de vida al nacer, mujeres (años)",2021,84.0
Nueva Zelandia,"Esperanza de vida al nacer, varones (años)",2021,80.5
Reino Unido,"Esperanza de vida al nacer, total (años)",2021,80.7
Reino Unido,"Esperanza de vida al nacer, mujeres (años)",2021,82.8
Reino Unido,"Esperanza de vida al nacer, varones (años)",2021,78.7
Rwanda,"Esperanza de vida al nacer, total (años)",2021,66.072
Rwanda,"Esperanza de vida al nacer, mujeres (años)",2021,68.164
Rwanda,"Esperanza de vida al nacer, varones (años)",2021,63.798
Samoa,"Esperanza de vida al nacer, total (años)",2021,72.767
Samoa,"Esperanza de vida al nacer, mujeres (años)",2021,75.503
Samoa,"Esperanza de vida al nacer, varones (años)",2021,70.312
Sierra Leona,"Esperanza de vida al nacer, total (años)",2021,60.062
Sierra Leona,"Esperanza de vida al nacer, mujeres (años)",2021,61.354
Sierra Leona,"Esperanza de vida al nacer, varones (años)",2021,58.758
Sudáfrica,"Esperanza de vida al nacer, total (años)",2021,62.341
Sudáfrica,"Esperanza de vida al nacer, mujeres (años)",2021,64.999
Sudáfrica,"Esperanza de vida al nacer, varones (años)",2021,59.458
Singapur,"Esperanza de vida al nacer, total (años)",2021,83.4415
Singapur,"Esperanza de vida al nacer, mujeres (años)",2021,85.9
Singapur,"Esperanza de vida al nacer, varones (años)",2021,81.1
Suiza,"Esperanza de vida al nacer, total (años)",2021,83.8512
Suiza,"Esperanza de vida al nacer, mujeres (años)",2021,85.9
Suiza,"Esperanza de vida al nacer, varones (años)",2021,81.9
Venezuela,"Esperanza de vida al nacer, total (años)",2021,70.554
Venezuela,"Esperanza de vida al nacer, mujeres (años)",2021,75.207
Venezuela,"Esperanza de vida al nacer, varones (años)",2021,66.259
Colombia,"Esperanza de vida al nacer, total (años)",2021,72.83
Colombia,"Esperanza de vida al nacer, mujeres (años)",2021,76.442
Colombia,"Esperanza de vida al nacer, varones (años)",2021,69.404
Japón,"Esperanza de vida al nacer, total (años)",2021,84.4456
Japón,"Esperanza de vida al nacer, mujeres (años)",2021,87.57
Japón,"Esperanza de vida al nacer, varones (años)",2021,81.47
Kenya,"Esperanza de vida al nacer, total (años)",2021,61.427
Kenya,"Esperanza de vida al nacer, mujeres (años)",2021,64.09
Kenya,"Esperanza de vida al nacer, varones (años)",2021,58.935
Noruega,"Esperanza de vida al nacer, total (años)",2021,83.1634
Noruega,"Esperanza de vida al nacer, mujeres (años)",2021,84.7
Noruega,"Esperanza de vida al nacer, varones (años)",2021,81.7
Afganistán,"Esperanza de vida al nacer, total (años)",2022,56.22102857142857
Afganistán,"Esperanza de vida al nacer, mujeres (años)",2022,58.22231428571428
Afganistán,"Esperanza de vida al nacer, varones (años)",2022,54.2964
Alemania,"Esperanza de vida al nacer, total (años)",2022,78.47849142857142
Alemania,"Esperanza de vida al nacer, mujeres (años)",2022,81.37011428571428
Alemania,"Esperanza de vida al nacer, varones (años)",2022,75.72457142857144
Argelia,"Esperanza de vida al nacer, total (años)",2022,71.54705714285714
Argelia,"Esperanza de vida al nacer, mujeres (años)",2022,72.85805714285715
Argelia,"Esperanza de vida al nacer, varones (años)",2022,70.276
Arabia Saudita,"Esperanza de vida al nacer, total (años)",2022,73.52211428571428
Arabia Saudita,"Esperanza de vida al nacer, mujeres (años)",2022,75.26062857142857
Arabia Saudita,"Esperanza de vida al nacer, varones (años)",2022,72.2796857142857
Argentina,"Esperanza de vida al nacer, total (años)",2022,74.5048857142857
Argentina,"Esperanza de vida al nacer, mujeres (años)",2022,77.80711428571428
